order_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2161199,0,19,0,9,7.0
1241175,0,5,0,9,30.0
26238,0,45,1,12,5.0
2321193,0,70,3,10,5.0
2438000,0,14,6,15,10.0
238845,0,15,6,10,14.0
2480086,0,17,2,10,7.0
1837332,0,12,1,16,30.0
509166,0,2,0,15,7.0
503920,2,7,0,15,7.0
2612602,0,13,2,12,7.0
490863,0,13,1,19,9.0
1002789,0,2,1,16,14.0
2337024,0,28,2,14,4.0
1052504,0,31,5,16,4.0
1051476,0,2,3,19,20.0
1496796,0,11,6,9,20.0
1314097,0,14,0,11,14.0
2450075,0,1,3,13,-10.0
732588,0,31,5,17,5.0
2933659,0,88,2,11,1.0
1599433,0,26,1,11,7.0
1495596,0,9,3,14,5.0
1259716,0,11,0,8,13.0
2184727,0,2,4,19,4.0
78080,0,3,2,8,18.0
2037681,0,13,5,14,9.0
443118,0,20,5,12,8.0
739754,0,9,0,7,3.0
1831312,0,12,0,12,19.0
382556,0,12,0,11,21.0
365869,2,7,6,18,5.0
687942,0,13,0,14,9.0
2179667,0,14,0,16,7.0
2515894,0,23,6,17,7.0
322798,0,10,3,20,23.0
2047829,0,11,2,9,6.0
1892974,0,6,5,12,30.0
2089237,0,41,4,11,2.0
3023517,1,23,0,6,9.0
2154025,0,3,5,15,30.0
3185957,0,11,0,16,15.0
891640,0,2,6,20,7.0
893549,0,18,0,14,5.0
34053,0,22,5,15,6.0
1011034,0,19,5,14,30.0
3033903,0,11,3,10,7.0
3223018,0,3,1,11,30.0
3386883,2,5,2,16,30.0
1596817,0,1,6,19,-10.0
1027414,0,2,0,13,29.0
2819102,0,5,5,13,30.0
667405,0,9,5,14,15.0
2078992,2,15,2,13,6.0
3198383,0,23,0,9,3.0
3282857,0,81,4,19,8.0
322656,0,1,5,23,-10.0
3228229,0,22,3,10,3.0
44392,0,48,6,8,4.0
829730,0,53,5,15,0.0
1200412,0,78,3,20,2.0
2418967,0,84,6,15,4.0
3399619,0,6,5,13,6.0
1370652,0,7,1,17,30.0
3233128,0,20,6,16,7.0
579419,0,9,0,21,7.0
2000531,0,12,1,14,10.0
280084,0,6,4,13,11.0
1256333,0,2,3,10,7.0
295681,0,22,3,8,2.0
2486154,0,52,4,8,7.0
324967,1,18,2,11,24.0
1176578,0,7,3,13,15.0
70442,0,8,1,15,5.0
3269785,0,18,4,9,10.0
2343189,0,22,3,13,6.0
3286271,0,7,2,13,12.0
1589129,0,33,4,16,22.0
653814,0,45,0,15,1.0
468651,0,4,2,18,12.0
2759678,0,7,1,23,30.0
335996,0,5,3,9,12.0
1385310,0,1,1,16,-10.0
1933598,0,35,3,19,1.0
755542,0,1,3,18,-10.0
2758196,0,3,4,8,8.0
2118220,0,9,1,10,17.0
758801,0,11,3,21,6.0
2260118,0,13,0,12,3.0
1903187,0,25,4,9,2.0
3003301,0,29,4,12,7.0
2248125,0,39,5,16,21.0
1068870,0,42,5,10,14.0
2177107,0,2,6,19,30.0
1227930,0,1,5,10,-10.0
624308,0,3,1,9,5.0
2201648,0,7,4,15,30.0
1804830,0,11,0,13,7.0
434182,0,18,0,19,30.0
19632,0,11,1,7,6.0
1927577,0,46,4,21,4.0
355757,0,54,5,14,3.0
1415274,1,5,0,9,30.0
2135448,0,8,6,14,10.0
1628785,0,2,2,14,5.0
2839298,2,5,0,20,30.0
540575,0,3,1,12,7.0
2970873,0,6,1,12,6.0
3363684,0,9,1,13,7.0
1188853,0,25,1,12,4.0
2565412,0,36,6,9,7.0
2122928,0,13,6,17,5.0
2345137,0,11,2,12,7.0
2042163,0,26,1,15,7.0
409842,0,27,1,13,7.0
150035,0,35,0,15,7.0
3290843,0,38,5,11,12.0
3412849,0,41,4,11,8.0
1021103,0,2,4,19,4.0
1431718,0,14,2,9,12.0
2899693,0,21,5,10,19.0
2888600,0,23,4,9,12.0
1686614,0,3,0,19,23.0
3384632,0,5,1,10,30.0
3275574,0,16,2,10,7.0
2166266,0,2,0,18,3.0
3114341,0,6,3,14,5.0
1866905,0,1,5,21,-10.0
1645521,2,10,5,14,7.0
667972,0,4,1,19,18.0
2896299,2,10,1,13,30.0
1946407,0,6,0,11,7.0
1219189,0,32,4,10,26.0
1529473,0,18,3,16,9.0
501146,0,22,1,20,14.0
669240,1,6,2,17,11.0
1137588,0,17,3,9,4.0
1439707,2,34,6,20,6.0
2477141,0,5,1,22,8.0
1258035,0,43,0,22,13.0
2837559,0,45,3,15,11.0
3171714,0,3,5,11,28.0
1013297,0,1,4,23,-10.0
2199228,0,16,2,13,10.0
2695119,0,4,6,13,30.0
2195644,0,17,5,14,4.0
140251,0,27,4,14,9.0
377815,0,4,4,1,29.0
1722963,0,1,6,12,-10.0
2310963,0,13,3,17,6.0
1701094,0,31,1,2,7.0
1901580,0,36,3,23,4.0
3182753,2,4,2,12,7.0
2024721,0,7,4,13,12.0
2285276,0,11,1,8,14.0
1634424,2,5,4,12,3.0
2449469,0,20,6,16,29.0
1779414,0,1,5,8,-10.0
3409787,0,11,5,13,30.0
2278053,0,17,5,11,10.0
455185,0,7,0,14,1.0
332969,0,1,1,13,-10.0
3270831,2,22,0,15,6.0
2658762,0,3,5,15,5.0
1721631,0,7,1,6,1.0
425985,0,15,3,18,30.0
2437103,0,26,2,23,9.0
2341452,0,2,4,11,30.0
1580976,0,18,5,7,9.0
328595,2,21,5,7,9.0
2696270,0,5,5,14,6.0
1323462,0,1,1,7,-10.0
1747002,0,5,4,21,12.0
1405286,0,26,3,18,1.0
2301898,0,40,4,14,7.0
2104518,0,18,6,14,7.0
1464586,0,35,2,0,7.0
2752574,0,17,1,10,7.0
3397197,0,19,2,12,6.0
2128543,0,3,6,13,22.0
751634,0,2,3,15,3.0
3170176,0,20,6,18,30.0
1243772,0,39,6,12,12.0
721817,0,7,6,13,2.0
172294,0,29,2,18,4.0
599143,0,30,4,17,2.0
1288161,0,35,5,10,3.0
2694697,0,20,3,9,16.0
3265370,0,8,0,10,8.0
3172918,0,10,4,10,1.0
663459,0,2,5,21,6.0
1429527,0,4,1,19,9.0
519929,0,1,6,14,-10.0
2841535,1,6,6,10,7.0
2744975,0,2,0,16,7.0
427191,0,5,2,6,10.0
1796354,0,4,2,11,18.0
1801853,0,7,6,8,0.0
269693,0,13,2,16,3.0
3186680,0,74,0,10,8.0
2071870,0,5,1,23,20.0
1027525,0,8,0,13,1.0
517977,0,52,3,14,5.0
956175,0,4,0,20,8.0
643392,0,7,2,18,2.0
345856,0,5,0,3,11.0
1110978,0,33,6,19,13.0
2541200,0,6,2,17,3.0
941238,0,16,3,15,30.0
3255133,0,24,3,13,3.0
909754,0,40,3,15,4.0
2611412,1,10,5,10,10.0
76966,0,11,2,11,8.0
3361358,0,20,1,10,7.0
1257814,1,50,0,8,6.0
1860202,0,12,2,10,21.0
818532,0,3,0,10,30.0
2511058,0,4,3,19,30.0
2197468,0,2,2,17,18.0
924941,0,7,0,8,9.0
2314280,0,13,0,8,5.0
2582387,0,54,0,10,0.0
858657,0,7,2,15,4.0
239874,0,35,3,8,2.0
3066483,0,54,1,5,2.0
1481901,1,7,3,8,30.0
137872,0,11,4,23,14.0
3296541,0,32,1,12,3.0
1846875,0,3,3,10,30.0
1309284,0,14,1,8,7.0
2989,0,15,1,8,0.0
1241347,0,18,4,13,6.0
1294903,0,22,4,11,0.0
2768600,0,14,6,12,2.0
731311,0,21,6,12,0.0
435929,0,23,2,14,10.0
2968166,0,1,6,18,-10.0
846757,0,4,6,15,8.0
1666532,0,3,6,23,6.0
3172394,0,12,0,16,11.0
607252,0,2,2,2,28.0
232309,0,5,1,16,3.0
835205,0,25,2,11,4.0
2578036,0,68,2,9,19.0
2979165,0,89,2,17,4.0
235961,2,25,3,17,30.0
441468,2,10,0,18,30.0
269790,0,21,3,11,6.0
2014531,0,24,5,14,7.0
2886159,0,28,3,10,7.0
2032769,0,8,4,17,15.0
1574327,0,29,1,14,2.0
4849,0,34,0,12,24.0
2037609,0,1,5,22,-10.0
438381,0,7,6,16,19.0
1721285,0,12,0,14,28.0
1099130,2,15,0,11,14.0
3141875,0,4,5,18,6.0
1990586,0,1,4,10,-10.0
1501586,0,2,6,10,1.0
2581286,0,7,3,20,26.0
1933228,0,1,1,11,-10.0
381755,0,6,5,16,7.0
182962,0,11,5,14,7.0
511723,0,17,2,14,13.0
1983242,0,4,2,12,6.0
890902,0,2,5,16,3.0
2226077,0,8,6,0,7.0
2377002,0,19,1,21,13.0
1748997,0,34,2,14,6.0
2204677,0,51,0,9,7.0
3072962,0,56,5,13,3.0
2540119,0,3,5,1,13.0
381310,2,5,1,11,30.0
405898,0,4,0,15,13.0
948465,0,24,0,19,0.0
841044,0,7,2,20,4.0
2858818,0,6,1,14,3.0
2323347,0,23,5,10,4.0
1562671,0,39,4,15,6.0
826441,0,3,0,9,8.0
2080362,2,5,3,16,12.0
2647490,0,16,6,20,0.0
2584286,0,21,0,13,1.0
733855,0,77,1,17,2.0
572584,0,79,6,14,2.0
580305,1,13,1,11,30.0
1426613,0,14,1,18,15.0
2875428,0,4,2,0,30.0
1741163,0,2,2,8,8.0
2761783,0,3,6,23,6.0
2921310,0,3,4,8,7.0
417985,0,4,4,8,7.0
1544630,2,9,3,7,6.0
1432927,0,21,2,13,5.0
1043073,0,4,0,10,24.0
394863,0,7,3,14,15.0
1303330,0,9,2,21,14.0
588495,0,2,1,9,14.0
323418,0,4,1,10,7.0
2662427,0,23,1,9,7.0
2379173,0,27,1,9,7.0
2676515,0,33,2,12,8.0
1823439,2,11,2,14,29.0
2892737,0,5,1,16,30.0
1160843,0,5,1,15,9.0
325236,0,26,4,17,3.0
848187,0,35,5,10,30.0
432059,0,2,6,9,10.0
206863,0,45,5,21,6.0
3059345,0,2,5,19,30.0
2961683,0,17,2,17,9.0
2667470,1,35,4,16,10.0
1940348,0,6,3,0,30.0
3028740,0,2,3,14,30.0
3269815,0,5,6,13,16.0
2588871,0,2,2,9,30.0
3164067,0,12,4,17,18.0
474708,0,1,0,11,-10.0
2848117,0,5,3,17,10.0
1764794,0,11,5,14,15.0
2018452,0,3,3,22,7.0
1149237,2,12,2,21,25.0
331569,0,2,3,18,15.0
2558137,0,2,5,16,17.0
496491,0,3,5,20,30.0
1619402,0,6,5,19,2.0
2724457,0,8,0,14,14.0
823796,0,32,4,11,8.0
2505688,0,43,1,9,23.0
1121377,0,34,0,18,26.0
1034238,0,45,5,11,5.0
1262826,0,17,6,23,1.0
1439888,0,22,4,20,0.0
2789807,0,30,4,14,4.0
543203,0,44,5,9,1.0
422935,0,59,0,14,1.0
1451427,0,59,5,12,9.0
468007,0,60,2,19,4.0
1650084,0,9,1,18,6.0
992242,0,21,2,19,9.0
1230835,0,2,1,22,20.0
685804,0,3,4,9,24.0
1453723,0,8,5,11,30.0
1762463,0,9,3,9,7.0
2521024,0,3,0,19,4.0
2110676,0,5,1,23,4.0
3338409,0,22,3,16,1.0
1536785,0,41,5,14,4.0
725660,0,72,3,0,9.0
1040755,0,4,0,16,4.0
3229395,0,6,0,15,13.0
334674,0,14,1,10,4.0
560293,0,8,5,11,0.0
548902,0,3,6,10,30.0
679327,0,2,3,8,4.0
265931,2,13,6,11,30.0
3174888,1,12,1,14,30.0
1499965,0,12,2,8,6.0
2606324,2,5,6,12,6.0
3164722,0,1,4,10,-10.0
1273082,2,4,2,13,10.0
3269523,2,4,1,16,11.0
2942851,0,5,1,10,14.0
2719276,0,1,5,12,-10.0
1191322,0,3,5,17,30.0
849616,0,1,2,21,-10.0
2527236,0,11,6,15,7.0
3386844,0,2,4,11,30.0
1883068,0,2,1,15,28.0
513100,0,1,4,15,-10.0
670753,0,10,1,14,30.0
1524966,0,2,3,14,14.0
734982,0,6,2,12,30.0
1622002,0,10,5,21,30.0
3347659,0,2,0,14,30.0
2721167,0,3,1,13,30.0
3069824,0,3,6,15,13.0
3399384,0,12,4,14,4.0
187878,0,15,3,15,7.0
1503373,0,6,6,13,13.0
2733515,1,15,2,19,5.0
3168454,0,34,4,7,4.0
1257501,0,37,5,14,4.0
629488,0,45,1,21,3.0
2424903,0,48,1,15,10.0
2586613,0,56,0,9,1.0
1664237,0,7,6,14,26.0
2331478,0,7,0,15,30.0
417641,0,45,1,14,3.0
2449572,0,17,6,0,6.0
1606797,0,5,5,12,19.0
804707,0,21,2,10,6.0
2104137,0,34,3,9,6.0
66637,0,55,0,21,7.0
2780626,0,26,6,9,13.0
3131695,0,12,6,18,6.0
3222890,0,16,5,13,2.0
1967022,0,17,4,16,6.0
23542,0,54,0,23,7.0
1269178,2,5,6,8,30.0
615146,0,5,0,17,28.0
3101004,1,18,4,6,13.0
1033804,0,8,3,22,21.0
1640922,0,10,6,3,18.0
983027,0,19,0,10,21.0
1260170,0,5,4,9,30.0
606295,0,22,0,13,4.0
898868,0,44,2,12,2.0
1810199,0,53,0,11,5.0
2059561,0,60,4,13,4.0
2573279,0,64,0,13,2.0
2877222,0,77,3,13,3.0
2785639,0,3,4,18,7.0
2270125,0,1,1,10,-10.0
2079670,0,4,3,14,22.0
973934,1,13,5,10,1.0
2295618,0,18,3,10,3.0
382518,0,1,1,9,-10.0
101473,0,9,3,9,13.0
1030026,1,13,0,12,18.0
2381318,0,2,1,7,30.0
1066243,0,2,6,16,30.0
446704,0,2,5,15,30.0
1409650,0,3,4,23,10.0
2452992,0,56,5,9,1.0
2416795,0,58,0,23,2.0
1782000,0,12,5,12,4.0
2954298,0,6,0,7,5.0
1862851,0,21,2,18,6.0
3221772,0,7,6,11,3.0
990805,0,3,5,0,7.0
1466792,0,10,1,13,6.0
2473226,0,11,6,21,5.0
454214,0,16,3,0,4.0
712508,0,24,2,20,4.0
417683,0,7,4,11,5.0
1752346,0,9,2,16,16.0
1147906,0,32,5,14,4.0
1160909,0,44,2,13,1.0
2311696,0,45,0,6,12.0
721046,0,86,0,13,3.0
1822538,0,94,4,11,2.0
655026,1,100,4,11,3.0
56594,0,8,4,15,18.0
1173924,0,34,5,16,5.0
3106758,0,3,6,9,0.0
443221,0,5,1,8,1.0
3254483,0,17,5,14,2.0
1001565,0,3,4,7,17.0
2036495,2,15,4,13,1.0
2366934,0,7,6,7,15.0
2724986,0,3,3,18,3.0
1579154,0,22,5,22,2.0
1826621,0,32,0,9,2.0
2981982,0,21,0,11,30.0
1147461,0,23,6,17,3.0
3349288,0,33,0,20,3.0
658088,0,2,3,14,2.0
2660606,0,2,2,10,20.0
2214679,0,4,1,8,5.0
2775829,0,5,5,12,2.0
2011346,0,5,5,11,7.0
2275975,0,4,0,7,30.0
2971578,1,5,2,10,30.0
385823,0,14,0,13,9.0
3082422,0,2,4,17,6.0
771359,0,11,3,14,19.0
3167741,0,12,3,10,10.0
109650,0,13,2,16,6.0
2182127,0,2,3,10,6.0
264923,0,43,2,17,3.0
519101,0,46,2,11,2.0
41487,0,60,6,14,6.0
2218260,0,62,4,7,8.0
1471309,0,11,3,22,5.0
941565,0,12,6,14,17.0
22899,0,19,2,14,12.0
986871,0,8,4,11,4.0
1426704,0,13,6,8,17.0
321346,0,26,0,15,14.0
1644835,0,12,6,12,30.0
546689,0,4,0,9,14.0
1567416,0,30,6,14,6.0
1519435,0,33,0,12,5.0
1175697,0,47,6,15,2.0
2775294,0,1,2,18,-10.0
221008,0,9,0,20,20.0
3026237,0,1,4,13,-10.0
246460,2,4,2,15,30.0
1232053,0,12,2,17,1.0
315402,0,10,0,15,22.0
995027,0,1,3,13,-10.0
2937608,0,19,3,12,5.0
2620608,0,33,6,11,2.0
386713,0,24,3,12,4.0
1967662,0,51,2,15,3.0
1079140,0,5,3,13,9.0
458955,0,9,3,14,10.0
2272924,0,1,5,18,-10.0
1863662,0,21,1,19,0.0
324155,0,1,1,8,-10.0
2582671,0,4,2,15,3.0
2428306,0,3,5,13,18.0
3337198,0,9,4,14,7.0
3259595,0,15,1,14,11.0
1998276,0,9,2,16,3.0
2160773,0,14,2,15,6.0
1737400,0,1,5,12,-10.0
1517972,0,5,6,12,5.0
1454233,0,3,4,13,30.0
2418013,0,17,1,11,7.0
547853,0,29,3,21,30.0
2801075,0,21,2,15,0.0
1405043,0,13,0,1,5.0
612470,0,22,1,13,3.0
158866,0,25,1,12,0.0
739885,0,30,4,15,4.0
2928698,0,44,6,12,6.0
1013160,0,46,6,21,7.0
3067349,0,3,5,17,30.0
1666803,0,6,3,8,16.0
3030838,0,27,2,14,6.0
3023243,0,4,2,18,23.0
2255936,0,9,5,18,0.0
2486526,0,6,2,17,12.0
2477374,0,23,2,18,15.0
1016472,0,24,2,18,14.0
470854,0,4,0,12,3.0
325046,0,1,0,23,-10.0
1772994,0,3,2,17,30.0
2021810,0,10,6,16,6.0
2051745,2,28,6,2,7.0
734709,0,3,5,22,30.0
238607,0,2,5,10,14.0
1516430,0,1,4,17,-10.0
2192986,0,4,3,16,17.0
1248290,0,13,6,19,0.0
1589070,0,21,3,17,15.0
1546320,0,31,1,12,16.0
1269918,0,33,5,19,8.0
38423,0,4,3,9,6.0
842761,0,5,1,9,30.0
635170,2,9,0,18,30.0
1612574,1,10,1,10,13.0
640632,0,2,2,10,24.0
2387817,2,24,2,9,5.0
2916062,0,12,3,11,2.0
3201106,0,14,4,8,6.0
2009853,0,29,2,14,7.0
2081401,0,10,3,10,4.0
944548,0,34,1,11,11.0
740881,0,45,2,20,1.0
2815829,0,53,3,16,1.0
2924966,0,58,4,14,1.0
1399505,0,62,0,13,8.0
1910687,0,77,1,15,2.0
2355455,2,7,2,10,30.0
2590079,0,10,5,2,18.0
716668,0,12,4,20,30.0
341298,0,9,3,11,16.0
318086,0,3,2,13,18.0
1739965,0,1,3,13,-10.0
2556639,0,9,3,13,11.0
1009996,0,26,2,17,6.0
1029173,0,41,4,11,9.0
351072,0,1,1,11,-10.0
2541512,0,5,2,9,8.0
1913757,0,22,1,11,21.0
2705220,0,10,2,13,30.0
2220682,0,3,0,13,30.0
1301364,1,5,0,13,30.0
64297,0,15,0,11,3.0
3240255,0,3,5,14,2.0
1759586,0,19,6,8,26.0
966880,0,21,5,11,9.0
3253159,0,25,5,7,10.0
2399144,0,32,2,13,6.0
2006585,0,8,2,17,5.0
2017389,0,15,0,14,30.0
590801,0,16,4,17,30.0
1066411,0,8,2,15,10.0
671383,0,14,3,13,9.0
737633,0,41,0,14,30.0
405370,0,1,0,11,-10.0
3152465,0,7,0,10,18.0
423075,0,1,6,12,-10.0
367635,0,12,6,20,10.0
291770,0,13,3,14,18.0
1004910,2,13,4,10,20.0
3304783,0,3,0,20,30.0
3080191,0,2,2,13,1.0
2163391,0,9,0,22,6.0
1655161,1,6,3,12,30.0
292088,0,2,4,14,15.0
550113,0,12,0,0,4.0
2366870,0,6,2,18,21.0
2847899,0,21,0,22,11.0
1994487,0,25,4,6,1.0
2805698,0,42,1,6,2.0
794008,0,52,2,12,1.0
1602146,0,93,6,7,4.0
944101,0,18,3,13,14.0
15286,1,23,0,11,0.0
1771076,0,13,4,11,17.0
2312910,0,2,3,18,4.0
105873,0,3,1,15,20.0
267587,0,4,2,10,30.0
2766451,0,10,1,6,4.0
69656,0,42,2,16,4.0
1637805,0,45,1,8,6.0
2254404,0,5,1,7,30.0
3321920,0,9,6,16,8.0
1871458,0,3,0,13,16.0
3224040,0,12,1,11,13.0
134890,0,4,5,10,1.0
1399198,0,10,5,11,1.0
2953740,0,14,4,13,1.0
2607071,0,43,4,19,27.0
3310323,0,61,2,15,1.0
2369787,0,14,1,12,27.0
1423803,0,1,6,13,-10.0
1528294,0,6,0,13,9.0
2876894,0,7,4,10,4.0
2434326,0,3,1,23,30.0
5157,0,9,3,14,1.0
398248,2,60,4,21,2.0
1064085,0,14,6,12,7.0
2300215,0,15,2,11,17.0
2364811,0,11,2,11,8.0
2796971,0,17,1,10,7.0
1230545,0,25,2,9,8.0
1821318,0,40,2,10,1.0
817278,0,4,1,19,5.0
1248353,0,4,5,14,30.0
763783,0,6,2,12,24.0
2046305,0,9,1,19,23.0
2466561,0,3,1,9,8.0
2941639,0,2,6,16,7.0
1894196,0,11,1,15,23.0
1692270,0,12,4,10,10.0
1970968,0,17,4,14,26.0
2185720,0,17,5,14,3.0
641913,0,5,1,13,30.0
1165571,0,1,3,16,-10.0
725069,0,12,0,11,2.0
286414,0,21,1,12,4.0
2809033,0,1,0,16,-10.0
2206872,0,6,3,17,9.0
821175,0,7,2,10,6.0
2458085,0,2,3,14,2.0
70170,0,12,1,15,3.0
2081639,0,1,0,10,-10.0
942699,0,13,6,8,2.0
620716,0,44,0,15,2.0
892654,0,1,5,16,-10.0
2678708,2,21,2,9,5.0
1559717,0,14,6,11,6.0
149711,0,11,5,7,8.0
95918,0,3,2,21,10.0
2953853,0,6,6,19,2.0
806572,0,24,0,14,7.0
2503013,0,25,0,15,7.0
2523501,2,29,5,13,5.0
3069337,0,22,5,10,14.0
2249644,0,26,6,18,4.0
1625660,1,4,3,9,28.0
104775,0,21,6,6,30.0
1608189,0,2,3,14,15.0
1762794,0,4,2,15,27.0
2298547,2,8,2,17,30.0
1846982,0,46,2,12,9.0
3099299,0,67,5,5,6.0
254446,0,1,6,15,-10.0
719669,0,5,0,14,14.0
2939889,0,8,0,13,15.0
2560788,0,3,0,9,7.0
480063,0,2,0,9,30.0
896203,0,6,5,13,30.0
908938,2,4,3,13,6.0
2815536,0,22,0,10,1.0
3056731,0,31,6,10,1.0
1002612,0,65,4,9,3.0
208758,0,74,5,13,2.0
771090,0,85,5,8,2.0
2834730,0,88,4,12,2.0
901211,0,98,1,11,2.0
347575,0,2,5,17,10.0
2726129,0,4,5,11,3.0
3279761,0,6,1,16,7.0
1105295,0,12,1,9,3.0
184677,0,44,4,11,7.0
2439797,0,46,2,11,2.0
2345084,0,53,1,1,8.0
1661792,0,54,0,15,6.0
879565,0,62,0,18,3.0
926301,0,71,4,8,3.0
2457036,0,4,6,3,30.0
3275743,0,1,6,13,-10.0
1530790,0,13,0,9,15.0
194775,0,7,0,19,21.0
1985711,0,35,0,11,9.0
536054,0,38,3,10,7.0
1299342,0,3,4,18,5.0
262767,0,5,3,14,7.0
2846188,0,6,2,10,20.0
779388,0,10,3,9,24.0
2111990,0,14,0,15,7.0
2693786,0,1,6,9,-10.0
2181874,0,24,6,0,4.0
2640274,0,1,5,19,-10.0
1376305,0,12,0,14,15.0
2432790,0,7,6,2,1.0
734795,2,30,5,9,6.0
1563200,0,2,4,13,30.0
1092325,1,7,2,17,9.0
1419071,0,12,6,11,6.0
2067132,0,25,3,16,3.0
3112578,2,41,0,16,12.0
1976016,0,17,0,10,11.0
2141953,0,22,6,12,8.0
2806321,0,1,0,20,-10.0
33524,0,1,3,12,-10.0
2038021,0,8,0,19,1.0
3195418,0,24,6,10,2.0
973024,0,2,3,13,2.0
2088071,0,21,6,13,4.0
465628,0,35,1,12,5.0
390592,0,37,1,15,3.0
2854300,0,1,2,18,-10.0
2450426,0,8,1,14,6.0
1752658,0,22,6,11,7.0
1283348,0,41,4,19,3.0
1755796,0,53,3,20,2.0
2564554,0,65,0,18,3.0
1637482,2,4,0,11,3.0
405736,0,24,3,9,3.0
3296031,0,38,3,13,1.0
3058624,0,23,3,13,24.0
1565330,0,4,0,9,8.0
2080750,0,6,6,16,0.0
2777447,0,16,5,13,30.0
3238053,0,1,4,10,-10.0
1085409,0,20,0,10,9.0
2096981,0,11,2,8,7.0
2154994,0,6,1,17,6.0
1430427,0,14,2,17,30.0
827741,0,12,2,20,8.0
362216,0,14,0,22,3.0
1765581,0,27,6,7,5.0
1293025,0,28,0,12,1.0
589163,0,6,2,20,16.0
1684559,0,9,6,12,7.0
3005285,0,10,6,9,7.0
2134226,0,11,6,10,7.0
370927,0,1,0,13,-10.0
780781,0,25,5,8,1.0
1709321,0,34,5,18,8.0
1163716,0,42,6,10,7.0
269670,2,9,1,12,30.0
2226549,0,3,4,13,2.0
3081603,0,7,1,19,6.0
3181710,0,4,0,16,14.0
2215061,0,16,5,10,4.0
2812374,0,17,5,10,21.0
3256709,0,18,6,21,8.0
3174964,0,35,0,22,8.0
2469410,2,40,4,21,6.0
708371,0,5,1,20,9.0
1316176,0,12,3,8,2.0
313123,0,5,3,10,12.0
3026550,0,9,0,12,11.0
1890199,0,1,5,15,-10.0
2698284,0,2,6,8,6.0
859600,0,4,4,12,30.0
1391083,0,7,0,15,0.0
3167393,0,17,5,16,3.0
1162727,0,20,4,9,26.0
1216152,0,1,0,8,-10.0
2470400,0,4,6,18,2.0
1493292,0,15,1,16,0.0
1363604,0,34,6,10,1.0
3384092,0,51,6,11,0.0
707458,0,22,1,8,3.0
3096413,0,30,0,16,1.0
160506,0,36,3,17,2.0
1103721,0,40,5,8,5.0
2228752,0,43,6,8,2.0
233756,0,12,4,12,5.0
3035241,0,5,6,13,7.0
983040,0,10,5,10,14.0
447502,0,13,6,10,8.0
920261,1,4,1,16,30.0
1342957,0,6,3,12,16.0
2822809,0,11,3,8,2.0
1781896,0,4,2,12,25.0
2278525,0,6,4,17,30.0
777943,0,21,1,10,6.0
2546716,0,2,6,14,30.0
3199874,0,2,2,9,3.0
245942,0,4,3,8,11.0
522364,2,5,4,1,22.0
2759734,0,3,4,15,7.0
1002149,0,14,2,20,2.0
3354432,0,55,2,20,1.0
2883145,0,95,2,15,2.0
3262544,0,7,5,9,2.0
911533,0,49,4,17,4.0
907756,0,6,4,18,14.0
2870243,0,33,0,17,7.0
1550698,0,40,5,19,6.0
335563,0,2,0,15,8.0
2982856,0,6,5,16,7.0
2657792,0,30,6,18,7.0
2423336,0,39,5,17,7.0
3125659,0,2,4,11,30.0
1173599,0,24,0,13,15.0
664755,0,1,5,16,-10.0
2811790,0,12,2,17,5.0
1106178,0,1,5,10,-10.0
234153,0,28,4,10,7.0
16104,0,31,1,12,2.0
1666623,0,56,0,11,5.0
2976099,0,66,0,8,7.0
2213303,0,2,0,14,30.0
785902,0,5,1,17,10.0
996275,0,15,5,13,7.0
1149219,0,20,1,7,13.0
376654,0,1,2,16,-10.0
200074,0,1,6,20,-10.0
2193385,0,5,5,14,16.0
257304,0,11,1,16,14.0
3203622,0,11,5,10,0.0
3184948,0,12,1,14,10.0
150951,0,3,6,18,6.0
1925399,0,20,2,13,1.0
884404,0,32,6,11,2.0
58956,0,2,4,12,16.0
1892035,0,2,4,15,12.0
748817,0,37,1,9,1.0
3119178,0,2,1,10,7.0
1412875,0,32,3,10,30.0
2941775,1,35,2,19,15.0
2963565,0,10,0,8,7.0
384383,0,35,0,8,7.0
1375780,0,38,0,15,14.0
427274,0,1,0,9,-10.0
106401,0,33,4,7,9.0
1332759,0,17,1,23,2.0
3113637,0,71,2,9,4.0
249275,0,87,2,15,1.0
1019828,0,88,6,20,4.0
2257263,0,98,6,15,2.0
593721,0,19,1,18,4.0
1244792,0,9,1,18,11.0
2465779,0,10,6,16,5.0
2212639,0,15,3,10,2.0
1396227,0,19,0,18,30.0
742947,0,7,1,15,8.0
1898293,0,3,0,21,16.0
1623639,0,3,4,16,2.0
2759760,0,11,0,15,4.0
847064,0,10,4,16,13.0
3409623,0,5,2,17,14.0
1149451,0,22,6,13,13.0
3093028,0,2,5,15,18.0
596392,0,15,4,7,10.0
253750,0,15,4,11,5.0
428284,0,20,5,9,30.0
1430704,0,25,3,10,8.0
2245533,0,4,4,13,17.0
781555,0,6,1,11,25.0
1549995,0,6,0,17,30.0
1344147,0,3,6,7,30.0
223648,0,9,6,16,17.0
95562,0,2,6,23,4.0
697730,0,25,4,16,3.0
2099464,0,15,5,13,14.0
2085848,0,2,1,15,30.0
1867299,0,2,1,11,30.0
550543,0,2,5,15,5.0
1067223,0,22,1,18,7.0
1816580,0,1,6,22,-10.0
922970,0,26,0,19,6.0
1627701,1,13,6,13,30.0
1312894,0,14,5,15,6.0
